"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_ELEICAO";"NM_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"NR_PROTOCOLO_REGISTRO";"DT_REGISTRO";"NR_CNPJ_EMPRESA";"NM_EMPRESA";"NM_EMPRESA_FANTASIA";"DS_CARGOS";"DT_INICIO_PESQUISA";"DT_FIM_PESQUISA";"QT_ENTREVISTADOS";"CD_CONRE";"NM_ESTATISTICO_RESP";"VR_PESQUISA";"NR_CPF_CNPJ_CONTRATANTE";"NM_CONTRATANTE";"DS_ORIGEM_RECURSO";"NR_CPF_CNPJ_PAGANTE";"NM_PAGANTE_PESQUISA";"DS_METODOLOGIA_PESQUISA";"DS_PLANO_AMOSTRAL";"DS_SISTEMA_CONTROLE";"DS_DADO_MUNICIPIO"
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS044152018";"12/09/2018";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"#NULO#";"Governador, Senador";"10/09/2018";"14/09/2018";"1500";"8151";"Juliane Silveira Freire da Silva";"20000,00";"87209250000114";"RADIO E TV PORTOVISAO LTDA / TV BANDEIRANTES RADIO BANDEIRANTES AM RADIO IPANEMA FM";"Recursos Próprios";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com aplicação de questionários estruturados e padronizados junto a uma amostra representativa do eleitorado do Rio Grande do Sul.";"A amostra é estratificada segundo combinação das variáveis sexo, faixa etária, grau de instrução e nível econômico do eleitorado. Os estratos terão tamanho proporcional a esses segmentos, de acordo com dados do IBGE (2010) e TSE (Eleições 2018) para a área em questão. Os tamanhos desses segmentos são: Sexo masculino: 48%, feminino 52%, 16 a 24 anos: 13%, 25 a 34 anos: 19%, 35 a 44 anos: 19%, 45 a 59 anos: 26%, Acima de 60 anos: 23%. Grau de instrução: até Ensino Médio 85%. Ensino Superior 15%. Nível econômico: Entrevistados com Renda Familiar até 5 Salários Mínimos: 57%, Entrevistados com Renda Familiar acima de 5 Salários Mínimos: 43%. Ponderação dos resultados: Está prevista eventual ponderação para correção nos tamanhos dos estratos, considerando as variáveis sexo e faixa etária, de acordo com os percentuais detalhados anteriormente. Para as variáveis grau de instrução e nível econômico do entrevistado (Renda Familiar Mensal), o fator previsto para ponderação é 1 (resultados obtidos em campo). Margem de Erro: A margem de erro máxima prevista para o total da amostra é de 2,5 pontos percentuais, para mais ou para menos, considerando um nível de confiança de 95%.";"Para a realização da pesquisa é utilizada uma equipe de pesquisadores e supervisores devidamente treinados pelo INSTITUTO METHODUS ANÁLISE DE MERCADO SOCIEDADE SIMPLES LIMITADA, com experiencia e treinamento em pesquisas de opinião pública. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de 20% para a verificação das respostas e da adequação das mesmas aos parâmetros amostrais.";"A área de abrangência da coleta é o Estado do Rio Grande do Sul, RS. A relação de municípios selecionados para a aplicação da amostra será apresentada até o sétimo dia seguinte ao registro da pesquisa, conforme expresso na Resolução 23.549/2017."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS047042018";"31/08/2018";"68802370000186";"IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA";"#NULO#";"Governador, Senador";"31/08/2018";"06/09/2018";"1008";"6208-A";"Márcia Cavallari Nunes";"79629,74";"68737857000203";"RBS PARTICIPACOES S A / TELEVISAO GAUCHA S.A.";"Recursos Próprios";"68802370000186";"IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber: IDADE: 16-24 (masculino) 16% (feminino) 14%. 25-34 (masculino) 21% (feminino) 21%. 35-44 (masculino) 20% (feminino) 21%. 45-54 (masculino) 20% (feminino) 19%. 55 e+ (masculino) 23% (feminino) 26%. INSTRUÇÃO: Até Ensino Médio (masculino) 78% (feminino) 73%. Ensino Superior (masculino) 22% (feminino) 27%. NÍVEL ECONÔMICO: Economicamente ativo (masculino) 77% (feminino) 59%. Não Economicamente ativo (masculino) 23% (feminino) 41%. Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 03 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2016 | TSE 2018.";"Para a realização da pesquisa, utiliza-se uma equipe de entrevistadores e supervisores contratados pelo IBOPE INTELIGÊNCIA PESQUISA E CONSULTORIA LTDA. devidamente treinados para o trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de cerca de 20% (vinte por cento) dos questionários aplicados pelos entrevistadores. para verificação das respostas e da adequação dos entrevistados aos parâmetros amostrais.";"A área de abrangência da coleta é Rio Grande do Sul. A relação das localidades selecionadas para aplicação da amostra será apresentada até o 7º dia seguinte ao registro da pesquisa, conforme expresso no art. 2º, §6º da Resolução 23.549/2017 do TSE."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS048272018";"07/09/2018";"68802370000186";"IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA";"#NULO#";"Governador, Senador";"07/09/2018";"13/09/2018";"1204";"6208-A";"Márcia Cavallari Nunes";"95113,30";"68737857000203";"RBS PARTICIPACOES S A / TELEVISAO GAUCHA S.A.";"Recursos Próprios";"68802370000186";"IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber: IDADE: 16-24 (masculino) 16% (feminino) 14%. 25-34 (masculino) 21% (feminino) 21%. 35-44 (masculino) 20% (feminino) 21%. 45-54 (masculino) 20% (feminino) 19%. 55 e+ (masculino) 23% (feminino) 26%. INSTRUÇÃO: Até Ensino Médio (masculino) 78% (feminino) 73%. Ensino Superior (masculino) 22% (feminino) 27%. NÍVEL ECONÔMICO: Economicamente ativo (masculino) 77% (feminino) 59%. Não Economicamente ativo (masculino) 23% (feminino) 41%. Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 03 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2016 | TSE 2018.";"Para a realização da pesquisa, utiliza-se uma equipe de entrevistadores e supervisores contratados pelo IBOPE INTELIGÊNCIA PESQUISA E CONSULTORIA LTDA. devidamente treinados para o trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de cerca de 20% (vinte por cento) dos questionários aplicados pelos entrevistadores. para verificação das respostas e da adequação dos entrevistados aos parâmetros amostrais.";"A área de abrangência da coleta é o estado do Rio Grande do Sul. A relação das localidades selecionadas para aplicação da amostra será apresentada até o 7º dia seguinte ao registro da pesquisa, conforme expresso no art. 2º, §6º da Resolução 23.549/2017 do TSE."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS051442018";"20/10/2018";"29842579000111";"REAL TIME BIG DATA GESTAO DE DADOS LTDA.";"REAL TIME BIG DATA";"Governador";"25/10/2018";"25/10/2018";"1500";"7655";"Augusto da Silva Rocha";"7000,00";"29842579000111";"REAL TIME BIG DATA GESTAO DE DADOS LTDA.";"#NULO#";"29842579000111";"REAL TIME BIG DATA GESTAO DE DADOS LTDA.";"Pesquisa quantitativa, que consiste na realização de entrevistas por telefone, com a aplicação de questionário estruturado junto a uma amostra, representativa do eleitorado em estudo.";"Universo: 8.354.732 eleitores (TSE). Amostra: 1500 entrevistas. Nível de Confiança: 95%. Margem de Erro: até 3 pontos percentuais para mais ou para menos. Divisão Censitária. Ponderação quanto ao sexo e faixa etária: Masculino de 16 a 24 anos (6,5%), Masculino de 25 a 34 anos (9,4%), Masculino de 35 a 44 anos (9,1%), Masculino de 45 a 59 anos (12,3%) e Masculino acima de 59 anos (10,2%). Feminino de 16 a 24 anos (6,6%), Feminino de 25 a 34 anos (9,8%), Feminino de 35 a 44 anos (9,7%), Feminino de 45 a 59 anos (13,5%) e Feminino acima de 59 anos (12,8%). Ponderação quanto ao nível de instrução: 34% de Analfabeto / Fundamental Incompleto, 13% de Lê e escreve / Fundamental Completo, 37% de Médio Incompleto / Médio Completo e 16% de Superior Incompleto / Superior Completo. Ponderação quanto a distribuição por renda mensal domiciliar: 14% até 1 SM, 22% de 1 até 2 SM, 39% de 2 até 5 SM, 17% de 5 até 10 SM e 8% acima de 10 SM. Fonte de Dados: IBGE e TSE 2018.";"Checagem de 20% da amostra efetuada pelos supervisores. Todos os entrevistadores foram amplamente treinados e orientados tanto teoricamente quanto praticamente sobre suas responsabilidade e funções, respeitando as cotas pré-estabelecidas. A equipe está dividida em coordenadoria-geral / supervisores / entrevistadores.";"Em anexo."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS056362018";"27/08/2018";"07318001000128";"CASA BRASIL EDITORES LTDA. - ME";"CASA BRASIL";"Governador, Deputado Estadual, Deputado Federal";"28/08/2018";"29/08/2018";"300";"8225";"ROSELAINE BATISTA";"1000,00";"90512682000104";"JORNAL DO POVO LTDA";"Recursos Próprios";"07318001000128";"CASA BRASIL EDITORES LTDA. - ME";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. O conjunto dos eleitores cadastrados no município de Cachoeira do Sul é tomado como o universo da pesquisa (68.844 eleitores TRE/RS). A amostra obtida através de amostragem probabilística.";"Serão realizadas 300 entrevistas, com margem de erro esperada de 5,66 % de erro máximo, com um intervalo de confiança de 95%, calculados com base na amostragem aleatória simples. Dados obtidos do TSE 2018.  SEXO: Masculino 47,679% (143), Feminino 52,33% (157). IDADE: 16 a 34 anos 30,66% (92), 35 a 59 anos 42,67% (128), 60 ou mais 26,67% (80). ESCOLARIDADE: Analfabeto / Lê e Escreve 9% (27), Fundamental Incompleto 33,33% (100), Fundamental Completo 9,67% (29), Médio Incompleto 20% (60), Médio Completo 16% (48), Superior Incompleto 4,67% (14), Superior Completo 7,33% (22). RENDA OBTIDA EM LOCO (dados do IBGE defasados e o TSE não informa), de acordo com as faixas: Sem renda, Menos de 1 SM, Mais de 1 SM a 2 SM, Mais de 2 SM a 5 SM, Mais de 5 SM (Fonte: Censo IBGE 2010). O Total de votantes do município de Cachoeira do Sul é de 68.844.";"O trabalho da coleta de dados será acompanhado por coordenadores e todo o material será criticado, codificado e digitado. Antes do processamento final, todos os dados serão conferidos e checados. Na sede da empresa, após a realização da pesquisa, os técnicos selecionarão uma amostragem de aproximadamente 15% das entrevistas realizadas por cada entrevistador, para fazer a checagem da entrevista a fim de confirmar os seus dados de sexo, idade e escolaridade. O objetivo desta checagem é verificar o trabalho dos entrevistadores, evitando a ocorrência de questionários falsos, conforme faculta a lei nº 22.623, Art 1% inciso V.";"Bairros: Alto do Amorim, Barcelos, Bom Retiro, Carvalho, Centro, Cristo Rei, Fatima, Frota, Funcap, Gonçalves, Marina, Noêmia, Oliveira/Otaviano, Ponche Verde, Promorar/Habitar, Quinta da Boa Vista, Rio Branco, Santo Antônio/Beco, Soares, Tupinambá e Rodoviária."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS056712018";"21/09/2018";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"#NULO#";"Senador, Governador";"18/09/2018";"24/09/2018";"1500";"8151";"Juliane Silveira Freire da Silva";"20000,00";"87209250000114";"RADIO E TV PORTOVISAO LTDA / TV BANDEIRANTES RADIO BANDEIRANTES AM RADIO IPANEMA FM";"Recursos Próprios";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com aplicação de questionários estruturados e padronizados junto a uma amostra representativa do eleitorado do Rio Grande do Sul.";"A amostra é estratificada segundo combinação das variáveis sexo, faixa etária, grau de instrução e nível econômico do eleitorado. Os estratos terão tamanho proporcional a esses segmentos, de acordo com dados do IBGE (2010) e TSE (Eleições 2018) para a área em questão. Os tamanhos desses segmentos são: Sexo masculino: 48%, feminino 52%, 16 a 24 anos: 13%, 25 a 34 anos: 19%, 35 a 44 anos: 19%, 45 a 59 anos: 26%, Acima de 60 anos: 23%. Grau de instrução: até Ensino Médio 85%. Ensino Superior 15%. Nível econômico: Entrevistados com Renda Familiar até 5 Salários Mínimos: 57%, Entrevistados com Renda Familiar acima de 5 Salários Mínimos: 43%. Ponderação dos resultados: Está prevista eventual ponderação para correção nos tamanhos dos estratos, considerando as variáveis sexo e faixa etária, de acordo com os percentuais detalhados anteriormente. Para as variáveis grau de instrução e nível econômico do entrevistado (Renda Familiar Mensal), o fator previsto para ponderação é 1 (resultados obtidos em campo). Margem de Erro: A margem de erro máxima prevista para o total da amostra é de 2,5 pontos percentuais, para mais ou para menos, considerando um nível de confiança de 95%.";"Para a realização da pesquisa é utilizada uma equipe de pesquisadores e supervisores devidamente treinados pelo INSTITUTO METHODUS ANÁLISE DE MERCADO SOCIEDADE SIMPLES LIMITADA, com experiencia e treinamento em pesquisas de opinião pública. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de 20% para a verificação das respostas e da adequação das mesmas aos parâmetros amostrais.";"A área de abrangência da coleta é o Estado do Rio Grande do Sul, RS. A relação de municípios selecionados para a aplicação da amostra será apresentada até o sétimo dia seguinte ao registro da pesquisa, conforme expresso na Resolução 23.549/2017."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS059332018";"22/06/2018";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"#NULO#";"Governador, Senador";"19/06/2018";"25/06/2018";"1000";"8151";"Juliane Silveira Freire da Silva";"30000,00";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"#NULO#";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com aplicação de questionários estruturados e padronizados junto a uma amostra representativa do eleitorado do Rio Grande do Sul.";"A amostra é estratificada segundo combinação das variáveis sexo, faixa etária, grau de instrução e nível econômico do eleitorado. Os estratos terão tamanho proporcional a esses segmentos, de acordo com dados do IBGE (2010) e TSE (Eleições 2016) para a área em questão. Os tamanhos desses segmentos são: Sexo masculino: 48%, feminino 52%, 16 a 24 anos: 14%, 25 a 34 anos: 20%, 35 a 44 anos: 18%, 45 a 59 anos: 26%, Acima de 60 anos: 22%. Grau de instrução: até Ensino Médio 87%. Ensino Superior 13%. Nível econômico: Entrevistados com Renda Familiar até 5 Salários Mínimos: 57%, Entrevistados com Renda Familiar acima de 5 Salários Mínimos: 43%. Ponderação dos resultados: Está prevista eventual ponderação para correção nos tamanhos dos estratos, considerando as variáveis sexo e faixa etária, de acordo com os percentuais detalhados anteriormente. Para as variáveis grau de instrução e nível econômico do entrevistado (Renda Familiar Mensal), o fator previsto para ponderação é 1 (resultados obtidos em campo). Margem de Erro: A margem de erro máxima prevista para o total da amostra é de 3 pontos percentuais, para mais ou para menos, considerando um nível de confiança de 95%.";"Para a realização da pesquisa é utilizada uma equipe de pesquisadores e supervisores devidamente treinados pelo INSTITUTO METHODUS ANÁLISE DE MERCADO SOCIEDADE SIMPLES LIMITADA, com experiencia e treinamento em pesquisas de opinião pública. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de 20% para a verificação das respostas e da adequação das mesmas aos parâmetros amostrais.";"A área de abrangência da coleta é o Estado do Rio Grande do Sul, RS. A relação de municípios selecionados para a aplicação da amostra será apresentada até o sétimo dia seguinte ao registro da pesquisa, conforme expresso na Resolução 23.549/2017."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS061962018";"28/09/2018";"00654576000172";"INSTITUTO VERITA LTDA - EPP";"VERITA";"Governador, Senador";"02/10/2018";"05/10/2018";"2020";"7806";"James Richard Silva Santos Ferro";"78780,00";"00654576000172";"INSTITUTO VERITA LTDA - EPP";"#NULO#";"00654576000172";"INSTITUTO VERITA LTDA - EPP";"Pesquisa quantitativa, que consiste na realização de entrevistas, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado desta Unidade da Federação.";"ESTUDO REPRESENTATIVO DO ELEITORADO DO ESTADO Rio Grande do Sul - MÉTODO PPT (Probabilidade Proporcional ao Tamanho)   -   PLANO AMOSTRAL E PONDERAÇÃO QUANTO A SEXO, IDADE, GRAU DE INSTRUÇÃO E NÍVEL ECONÔMICO DO ENTREVISTADO. INTERVALO DE CONFIANÇA E MARGEM DE ERRO: Representativo do eleitorado da área em estudo, elaborada, em vários estágios, da seguinte forma:   -   1. Divisão da UF em três estratos 2. Ordenação dos municípios de cada estrato segundo o porte, redividindo, em cada estrato, em Três subestratos contendo aproximadamente o mesmo número de domicílios. 3. Sorteio dos municípios por amostragem de conglomerados, de acordo com porte mantendo a proporção de eleitores  4. Sorteio, dentro de cada município de bairros ou setores censitários onde serão realizadas entrevistas. 5. Os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber:  -   IDADE: FEMININO, 16 A 24 A NOS. 6,6%/ MASCULINO, 16 A 24 ANOS. 6,5% / FEMININO, 25 A 34 ANOS. 9,8% / MASCULINO, 25 A 34 ANOS. 9,4% /FEMININO, 35 A 44 ANOS. 9,8% / MASCULINO, 35 A 44 ANOS. 9,1% / FEMININO, 45 A 59 ANOS. 13,5%/ MASCULINO, 45 A 59 ANOS. 12,3% / FEMININO, 60 ANOS OU MAIS. 12,8%/ MASCULINO, 60 ANOS OU MAIS. 10,2%-  GRAU DE INSTRUÇÃO: Analfabeto até Ensino Médio completo 61,2%,  Superior incompleto, completo ou mais ou mais 38,8% -  NÍVEL ECONÔMICO: FEMININO Não PEA 43,4%, FEMININO PEA 56,6%, MASCULINO Não PEA 26,8%, MASCULINO PEA 73,2%    -    Está prevista eventual ponderação para correção das variáveis, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a margem de erro da pesquisa de  2,2 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 2,2 pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010, PNAD 2017, TSE 2018, dentre outras";"Para a realização da pesquisa, utiliza-se uma equipe de entrevistadores e supervisores contratados pelo INSTITUTO VERITÁ LTDA. devidamente treinados para o trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de cerca de 20% (vinte por cento) dos questionários aplicados pelos entrevistadores. para verificação das respostas e da adequação dos entrevistadores aos parâmetros amostrais.";"A PESQUISA NÃO FOI DIVULGADA."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS070042018";"19/10/2018";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"#NULO#";"Governador";"20/10/2018";"23/10/2018";"1500";"8151";"Juliane Silveira Freire da Silva";"20000,00";"87209250000114";"RADIO E TV PORTOVISAO LTDA / TV BANDEIRANTES RADIO BANDEIRANTES AM RADIO IPANEMA FM";"Recursos Próprios";"00853528000103";"INSTITUTO METHODUS ANALISE DE MERCADO SOCIEDADE SIMPLES LIMITADA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com aplicação de questionários estruturados e padronizados junto a uma amostra representativa do eleitorado do Rio Grande do Sul.";"A amostra é estratificada segundo combinação das variáveis sexo, faixa etária, grau de instrução e nível econômico do eleitorado. Os estratos terão tamanho proporcional a esses segmentos, de acordo com dados do IBGE (2010) e TSE (Eleições 2018) para a área em questão. Os tamanhos desses segmentos são: Sexo masculino: 48%, feminino 52%, 16 a 24 anos: 13%, 25 a 34 anos: 19%, 35 a 44 anos: 19%, 45 a 59 anos: 26%, Acima de 60 anos: 23%. Grau de instrução: até Ensino Médio 85%. Ensino Superior 15%. Nível econômico: Entrevistados com Renda Familiar até 5 Salários Mínimos: 57%, Entrevistados com Renda Familiar acima de 5 Salários Mínimos: 43%. Ponderação dos resultados: Está prevista eventual ponderação para correção nos tamanhos dos estratos, considerando as variáveis sexo e faixa etária, de acordo com os percentuais detalhados anteriormente. Para as variáveis grau de instrução e nível econômico do entrevistado (Renda Familiar Mensal), o fator previsto para ponderação é 1 (resultados obtidos em campo). Margem de Erro: A margem de erro máxima prevista para o total da amostra é de 2,5 pontos percentuais, para mais ou para menos, considerando um nível de confiança de 95%.";"Para a realização da pesquisa é utilizada uma equipe de pesquisadores e supervisores devidamente treinados pelo INSTITUTO METHODUS ANÁLISE DE MERCADO SOCIEDADE SIMPLES LIMITADA, com experiencia e treinamento em pesquisas de opinião pública. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de 20% para a verificação das respostas e da adequação das mesmas aos parâmetros amostrais.";"A área de abrangência da coleta é o Estado do Rio Grande do Sul, RS. A relação de municípios selecionados para a aplicação da amostra será apresentada até o sétimo dia seguinte ao registro da pesquisa, conforme expresso na Resolução 23.549/2017 do TSE."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"RS";"RS";"RIO GRANDE DO SUL";"RS072272018";"17/10/2018";"68802370000186";"IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA";"#NULO#";"Governador";"17/10/2018";"23/10/2018";"1204";"6208-A";"Márcia Cavallari Nunes";"95599,34";"68737857000203";"RBS PARTICIPACOES S A / TELEVISAO GAUCHA S.A.";"Recursos Próprios";"68802370000186";"IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionário estruturado junto a uma amostra representativa do eleitorado em estudo. Pesquisa realizada no estado do Rio Grande do Sul.";"Representativo do eleitorado da área em estudo, elaborada em três estágios. No primeiro estágio faz-se um sorteio probabilístico dos municípios, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando o eleitorado como base para tal seleção. No segundo estágio faz-se um sorteio probabilístico dos setores censitários, onde as entrevistas serão realizadas, pelo método PPT (Probabilidade Proporcional ao Tamanho), tomando a população de 16 anos ou mais residente nos setores como base para tal seleção. No terceiro e último estágio, dentro dos setores sorteados, os respondentes são selecionados através de quotas amostrais proporcionais em função de variáveis significativas, a saber: IDADE: 16-24 (masculino) 16% (feminino) 14%. 25-34 (masculino) 21% (feminino) 21%. 35-44 (masculino) 20% (feminino) 21%. 45-54 (masculino) 20% (feminino) 19%. 55 e+ (masculino) 23% (feminino) 26%. INSTRUÇÃO: Até Ensino Médio (masculino) 78% (feminino) 73%. Ensino Superior (masculino) 22% (feminino) 27%. NÍVEL ECONÔMICO: Economicamente ativo (masculino) 77% (feminino) 59%. Não Economicamente ativo (masculino) 23% (feminino) 41%. Está prevista eventual ponderação para correção das variáveis sexo e idade, com base nos percentuais anteriormente mencionados, caso ocorram diferenças superiores a 3 pontos percentuais entre o previsto na amostra e a coleta de dados realizada. Para as variáveis de grau de instrução e nível econômico do entrevistado, o fator previsto para ponderação é 1 (resultados obtidos em campo). O nível de confiança estimado é de 95% e a margem de erro máxima estimada considerando um modelo de amostragem aleatório simples, é de 03 (três) pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra. FONTE DOS DADOS: Censo 2010 | PNADC 2016 | TSE 2018.";"Para a realização da pesquisa, utiliza-se uma equipe de entrevistadores e supervisores contratados pelo IBOPE INTELIGÊNCIA PESQUISA E CONSULTORIA LTDA. devidamente treinados para o trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização de cerca de 20% (vinte por cento) dos questionários aplicados pelos entrevistadores. para verificação das respostas e da adequação dos entrevistados aos parâmetros amostrais.";"A área de abrangência da coleta é o estado do Rio Grande do Sul. A relação das localidades selecionadas para aplicação da amostra será apresentada até o 7º dia seguinte ao registro da pesquisa, conforme expresso no art. 2º, §6º da Resolução 23.549/2017 do TSE."
